item_id,product_id,quantity,list_price,discount
5,206,1,3299.99,0.1
1,77,2,799.99,0.07
2,103,2,551.99,0.2
3,3,1,999.99,0.07
4,61,1,4999.99,0.07
1,40,2,4999.99,0.2
2,172,2,3199.99,0.05
3,164,2,1549.0,0.2
4,2,2,749.99,0.2
1,134,2,1499.99,0.05
2,150,1,4499.99,0.05
3,18,2,449.0,0.05
4,249,1,749.99,0.1
5,263,2,89.99,0.2
1,43,2,5299.99,0.07
2,53,1,749.99,0.05
1,203,1,4999.99,0.05
2,148,1,5499.99,0.05
3,58,2,4999.99,0.1
4,147,1,1799.99,0.07
1,138,2,2249.99,0.05
2,205,2,4999.99,0.07
3,168,2,1549.0,0.2
4,184,1,3499.99,0.2
1,305,1,749.99,0.1
2,250,1,2599.99,0.07
3,253,1,2599.99,0.07
4,159,1,2299.99,0.05
5,13,2,269.99,0.2
1,297,2,279.99,0.2
2,133,1,1499.99,0.1
1,136,1,1799.99,0.2
2,52,2,875.99,0.1
3,282,2,279.99,0.1
4,86,2,149.99,0.2
5,100,1,489.99,0.05
1,107,2,416.99,0.05
2,233,1,639.99,0.07
3,300,1,799.99,0.2
4,86,2,149.99,0.05
1,166,2,749.99,0.07
1,297,1,279.99,0.1
2,253,1,2599.99,0.07
3,149,1,7499.99,0.2
4,313,2,449.99,0.1
1,192,1,2599.99,0.05
2,199,2,2999.99,0.1
3,276,2,319.99,0.1
1,145,2,1799.99,0.2
2,60,1,1559.99,0.2
3,130,1,919.99,0.2
1,257,2,899.99,0.2
1,282,1,279.99,0.05
2,82,1,659.99,0.05
1,31,1,1632.99,0.05
1,307,2,749.99,0.07
2,153,1,4999.99,0.05
3,163,2,1349.0,0.2
1,27,2,999.99,0.2
2,204,2,3599.99,0.07
3,4,2,2899.99,0.2
1,66,2,250.99,0.1
1,78,1,647.99,0.07
2,155,2,11999.99,0.1
3,152,1,2499.99,0.1
4,110,1,470.99,0.07
1,144,1,1549.99,0.07
2,58,1,4999.99,0.07
3,236,1,749.99,0.05
1,115,1,3199.99,0.1
2,128,2,1899.0,0.2
3,200,1,3499.99,0.07
1,132,1,1499.99,0.1
2,131,2,2599.0,0.2
3,124,1,1499.0,0.07
4,24,2,549.99,0.05
1,66,1,250.99,0.1
2,113,2,489.99,0.07
3,186,1,4499.99,0.2
1,213,2,269.99,0.05
1,7,1,3999.99,0.07
2,89,2,209.99,0.1
3,208,2,1799.99,0.2
4,134,1,1499.99,0.1
1,223,2,529.99,0.07
2,8,2,1799.99,0.2
1,307,1,749.99,0.07
2,283,2,319.99,0.2
1,63,1,3499.99,0.1
1,181,2,2199.99,0.05
2,130,2,919.99,0.07
1,147,2,1799.99,0.05
2,182,1,2499.99,0.2
1,5,1,1320.99,0.07
1,153,2,4999.99,0.05
2,130,1,919.99,0.05
3,48,1,1499.99,0.07
4,188,2,3499.99,0.07
1,96,2,349.99,0.07
2,142,2,3199.99,0.07
3,2,2,749.99,0.2
4,110,1,470.99,0.07
5,129,2,919.99,0.2
1,15,1,529.99,0.1
2,118,1,999.99,0.1
3,263,2,89.99,0.1
1,255,2,899.99,0.1
2,229,2,429.99,0.07
1,274,2,229.99,0.2
2,214,2,899.99,0.1
1,232,1,479.99,0.2
2,81,2,1099.99,0.05
3,225,1,959.99,0.1
4,135,1,1499.99,0.07
5,238,1,749.99,0.2
1,188,2,3499.99,0.2
2,65,2,346.99,0.05
1,32,1,469.99,0.07
2,142,2,3199.99,0.1
3,89,1,209.99,0.1
4,97,1,349.99,0.05
1,24,2,549.99,0.05
2,145,1,1799.99,0.07
3,39,2,1499.99,0.1
4,135,1,1499.99,0.05
1,292,1,369.99,0.2
2,262,1,249.99,0.1
3,306,1,899.99,0.1
4,150,1,4499.99,0.07
1,106,1,449.99,0.1
1,251,1,2999.99,0.1
1,85,2,329.99,0.1
2,171,2,3199.99,0.05
3,227,1,319.99,0.07
1,41,2,1469.99,0.05
2,27,2,999.99,0.05
3,306,1,899.99,0.1
4,104,1,481.99,0.05
5,147,2,1799.99,0.1
1,223,2,529.99,0.07
2,295,2,319.99,0.2
3,277,1,369.99,0.2
1,87,2,189.99,0.2
2,240,2,899.99,0.05
1,92,1,209.99,0.07
2,82,1,659.99,0.07
3,47,2,5299.99,0.05
4,268,2,159.99,0.05
1,165,2,2499.99,0.05
1,204,1,3599.99,0.2
2,48,2,1499.99,0.1
3,180,2,919.99,0.2
4,226,1,679.99,0.1
1,57,1,1999.99,0.05
2,181,1,2199.99,0.2
1,127,2,469.99,0.1
2,139,1,2999.99,0.07
3,7,1,3999.99,0.05
4,249,1,749.99,0.05
5,78,2,647.99,0.1
1,69,2,416.99,0.05
2,53,1,749.99,0.2
1,210,2,1549.0,0.2
2,224,1,479.99,0.05
3,127,2,469.99,0.07
4,28,1,2499.99,0.05
1,24,2,549.99,0.2
2,217,2,909.99,0.2
3,275,1,229.99,0.1
4,90,1,209.99,0.07
1,112,1,379.99,0.07
2,230,1,429.99,0.05
3,254,2,749.99,0.2
1,189,2,2799.99,0.2
2,28,2,2499.99,0.05
3,203,1,4999.99,0.05
4,273,1,289.99,0.07
1,93,2,209.99,0.1
1,112,2,379.99,0.05
2,220,1,269.99,0.1
3,193,2,2799.99,0.2
1,162,2,2999.99,0.1
1,230,2,429.99,0.05
2,113,1,489.99,0.1
1,300,1,799.99,0.05
2,36,2,832.99,0.1
3,266,1,399.99,0.1
4,35,1,832.99,0.2
1,23,2,299.99,0.2
2,166,1,749.99,0.2
3,114,1,579.99,0.07
4,137,2,2599.0,0.2
1,301,2,899.99,0.07
2,170,1,1299.99,0.07
3,171,2,3199.99,0.05
4,265,1,289.99,0.05
5,222,1,269.99,0.1
1,205,2,4999.99,0.1
2,203,2,4999.99,0.2
3,304,1,679.99,0.1
1,9,1,2999.99,0.1
2,308,2,749.99,0.2
1,180,2,919.99,0.07
2,43,1,5299.99,0.1
3,109,2,416.99,0.07
1,297,2,279.99,0.05
1,162,2,2999.99,0.1
2,292,2,369.99,0.05
1,31,2,1632.99,0.07
2,17,1,429.0,0.05
3,264,2,249.99,0.1
4,245,1,659.99,0.05
1,194,1,3499.99,0.2
2,242,2,699.99,0.1
3,92,2,209.99,0.05
1,219,2,639.99,0.2
1,120,2,2499.99,0.2
2,243,2,679.99,0.05
1,124,1,1499.0,0.07
2,235,2,899.99,0.2
3,234,1,899.99,0.1
1,197,1,2299.99,0.2
2,194,2,3499.99,0.1
3,128,1,1899.0,0.1
1,298,2,279.99,0.05
1,80,2,761.99,0.07
2,180,2,919.99,0.2
3,243,1,679.99,0.05
1,249,1,749.99,0.2
2,71,1,416.99,0.1
3,302,1,449.99,0.2
4,113,2,489.99,0.2
1,140,2,4999.99,0.2
1,227,2,319.99,0.05
2,263,1,89.99,0.07
3,93,1,209.99,0.07
4,54,2,3199.99,0.05
5,145,2,1799.99,0.07
1,215,1,749.99,0.07
2,20,2,599.99,0.05
3,281,1,319.99,0.07
1,230,2,429.99,0.07
2,139,1,2999.99,0.05
3,164,2,1549.0,0.07
1,216,2,899.99,0.2
2,126,1,469.99,0.07
3,187,2,2799.99,0.07
4,28,1,2499.99,0.1
5,194,2,3499.99,0.2
1,70,2,659.99,0.2
1,221,1,319.99,0.05
2,281,1,319.99,0.07
1,207,1,3999.99,0.1
2,53,1,749.99,0.07
3,252,1,2999.99,0.2
4,254,1,749.99,0.07
1,161,1,1899.0,0.2
1,264,1,249.99,0.07
1,229,2,429.99,0.2
2,198,1,2999.99,0.1
3,286,2,279.99,0.1
4,61,2,4999.99,0.07
1,141,2,1599.99,0.07
2,29,1,999.99,0.2
3,60,1,1559.99,0.1
4,260,1,799.99,0.07
1,244,2,559.99,0.07
1,141,2,1599.99,0.05
1,225,1,959.99,0.2
2,140,1,4999.99,0.2
3,81,2,1099.99,0.05
4,137,1,2599.0,0.1
5,190,2,2799.99,0.07
1,42,1,2299.99,0.07
2,263,1,89.99,0.2
3,102,2,489.99,0.05
4,149,1,7499.99,0.05
1,116,2,749.99,0.07
2,109,1,416.99,0.07
3,186,1,4499.99,0.1
4,178,2,749.99,0.05
5,67,2,250.99,0.2
1,6,1,469.99,0.05
2,242,2,699.99,0.2
3,46,1,1409.99,0.07
1,160,1,4499.99,0.1
2,220,1,269.99,0.07
3,271,2,209.99,0.05
1,160,1,4499.99,0.07
2,57,1,1999.99,0.2
3,101,2,339.99,0.1
1,90,1,209.99,0.1
2,128,2,1899.0,0.2
1,219,2,639.99,0.1
2,52,1,875.99,0.07
3,123,2,999.99,0.1
1,227,1,319.99,0.05
2,233,2,639.99,0.05
3,234,2,899.99,0.05
1,148,1,5499.99,0.2
1,239,1,749.99,0.1
1,159,1,2299.99,0.07
2,55,1,2699.99,0.2
3,260,2,799.99,0.07
4,252,2,2999.99,0.05
5,14,2,269.99,0.1
1,98,1,489.99,0.07
2,173,2,3199.99,0.1
3,299,1,559.99,0.2
4,209,2,2999.99,0.1
5,235,2,899.99,0.05
1,117,1,1469.99,0.05
1,99,2,299.99,0.1
2,234,1,899.99,0.2
3,86,2,149.99,0.05
4,109,2,416.99,0.07
1,89,2,209.99,0.1
1,283,1,319.99,0.07
2,35,2,832.99,0.1
3,124,1,1499.0,0.2
4,38,2,549.99,0.05
1,101,2,339.99,0.05
2,254,1,749.99,0.2
1,193,2,2799.99,0.05
2,246,1,639.99,0.07
3,268,2,159.99,0.1
4,272,1,289.99,0.1
5,126,1,469.99,0.1
1,113,1,489.99,0.07
2,111,1,470.99,0.2
3,268,1,159.99,0.2
4,152,2,2499.99,0.2
1,295,2,319.99,0.05
2,105,1,533.99,0.05
3,12,1,549.99,0.05
4,78,2,647.99,0.1
1,258,1,1259.9,0.1
1,201,1,4499.99,0.05
2,76,1,299.99,0.07
3,167,1,749.99,0.05
4,7,2,3999.99,0.07
5,123,2,999.99,0.07
1,48,1,1499.99,0.2
2,242,2,699.99,0.2
1,263,1,89.99,0.2
2,25,1,499.99,0.07
3,223,1,529.99,0.1
4,294,1,369.99,0.1
5,251,1,2999.99,0.05
1,51,2,6499.99,0.05
2,168,1,1549.0,0.05
1,109,2,416.99,0.05
2,124,1,1499.0,0.2
3,165,2,2499.99,0.2
4,151,2,1549.99,0.05
1,70,2,659.99,0.05
1,310,2,899.99,0.07
2,251,1,2999.99,0.05
3,163,2,1349.0,0.2
4,39,2,1499.99,0.05
1,18,1,449.0,0.07
2,115,1,3199.99,0.2
3,278,2,369.99,0.1
1,269,1,199.99,0.05
2,58,1,4999.99,0.07
3,50,2,5999.99,0.07
1,77,2,799.99,0.2
2,237,2,849.99,0.05
3,182,1,2499.99,0.07
4,100,2,489.99,0.05
1,110,2,470.99,0.1
2,287,1,279.99,0.05
3,252,2,2999.99,0.05
1,59,2,2599.99,0.2
2,136,1,1799.99,0.07
1,84,1,109.99,0.2
2,300,1,799.99,0.2
1,84,2,109.99,0.2
2,102,1,489.99,0.07
1,301,1,899.99,0.2
2,123,1,999.99,0.05
1,306,2,899.99,0.05
2,261,2,899.99,0.07
3,161,2,1899.0,0.05
4,248,2,599.99,0.2
1,142,2,3199.99,0.07
2,91,2,349.99,0.07
3,43,1,5299.99,0.07
4,191,1,2799.99,0.1
5,265,2,289.99,0.1
1,210,2,1549.0,0.2
1,100,2,489.99,0.1
2,123,1,999.99,0.2
1,252,1,2999.99,0.05
2,256,1,899.99,0.1
1,308,2,749.99,0.1
2,82,2,659.99,0.1
3,92,2,209.99,0.07
4,225,2,959.99,0.07
1,53,2,749.99,0.07
2,130,1,919.99,0.1
1,48,1,1499.99,0.1
2,113,1,489.99,0.05
3,58,2,4999.99,0.07
4,40,1,4999.99,0.05
5,205,2,4999.99,0.05
1,280,1,489.99,0.05
2,226,2,679.99,0.07
1,295,2,319.99,0.07
2,49,2,3499.99,0.2
3,304,2,679.99,0.05
1,122,2,2499.99,0.2
2,276,1,319.99,0.2
1,60,2,1559.99,0.05
2,98,1,489.99,0.05
3,113,1,489.99,0.1
4,269,1,199.99,0.1
1,160,1,4499.99,0.07
2,151,2,1549.99,0.2
3,198,1,2999.99,0.05
4,196,1,2299.99,0.05
5,96,2,349.99,0.2
1,42,1,2299.99,0.07
2,122,1,2499.99,0.07
1,198,1,2999.99,0.2
2,282,2,279.99,0.2
3,52,1,875.99,0.1
1,99,1,299.99,0.1
2,254,1,749.99,0.1
3,218,1,319.99,0.05
1,95,2,299.99,0.2
2,302,1,449.99,0.05
3,60,2,1559.99,0.07
4,139,2,2999.99,0.07
1,37,2,379.99,0.1
1,230,1,429.99,0.1
1,230,2,429.99,0.1
2,178,2,749.99,0.2
3,264,2,249.99,0.05
1,292,2,369.99,0.05
2,308,2,749.99,0.2
3,137,1,2599.0,0.1
1,248,1,599.99,0.07
2,214,1,899.99,0.07
3,224,2,479.99,0.05
4,302,1,449.99,0.05
5,225,2,959.99,0.2
1,141,2,1599.99,0.2
2,198,2,2999.99,0.1
3,204,2,3599.99,0.07
1,172,1,3199.99,0.05
2,260,2,799.99,0.07
1,110,1,470.99,0.05
2,208,1,1799.99,0.07
3,268,2,159.99,0.05
4,2,1,749.99,0.05
5,171,2,3199.99,0.1
1,41,2,1469.99,0.07
2,293,1,319.99,0.07
1,248,1,599.99,0.05
2,219,1,639.99,0.07
3,15,1,529.99,0.05
4,67,1,250.99,0.2
5,210,1,1549.0,0.05
1,231,2,529.99,0.2
2,19,2,449.0,0.07
3,26,2,599.99,0.07
4,268,1,159.99,0.2
5,255,1,899.99,0.07
1,217,1,909.99,0.1
2,302,2,449.99,0.05
1,276,1,319.99,0.07
1,223,2,529.99,0.05
2,24,2,549.99,0.07
3,43,2,5299.99,0.05
1,184,1,3499.99,0.05
2,153,2,4999.99,0.2
3,149,2,7499.99,0.05
1,39,2,1499.99,0.2
2,11,2,1680.99,0.1
3,259,1,1199.99,0.07
4,281,1,319.99,0.07
5,293,2,319.99,0.05
1,37,1,379.99,0.2
2,109,1,416.99,0.1
3,52,2,875.99,0.05
4,88,1,189.99,0.05
1,215,2,749.99,0.07
1,142,2,3199.99,0.05
2,68,1,449.99,0.1
3,251,2,2999.99,0.1
4,220,2,269.99,0.1
5,137,1,2599.0,0.05
1,144,2,1549.99,0.2
2,288,1,389.99,0.07
3,17,2,429.0,0.07
4,41,1,1469.99,0.05
5,124,2,1499.0,0.2
1,217,1,909.99,0.07
1,166,1,749.99,0.1
2,61,2,4999.99,0.05
3,159,2,2299.99,0.05
1,240,2,899.99,0.1
2,203,2,4999.99,0.05
1,27,2,999.99,0.2
2,202,2,3499.99,0.1
3,310,2,899.99,0.05
4,40,1,4999.99,0.1
5,158,2,959.99,0.2
1,172,2,3199.99,0.1
2,253,1,2599.99,0.1
3,196,2,2299.99,0.2
4,259,2,1199.99,0.2
5,271,2,209.99,0.2
1,303,2,2599.99,0.07
2,226,2,679.99,0.05
1,304,2,679.99,0.1
2,182,2,2499.99,0.05
3,252,2,2999.99,0.05
1,150,1,4499.99,0.2
2,85,2,329.99,0.2
3,124,2,1499.0,0.07
4,65,1,346.99,0.2
5,265,2,289.99,0.05
1,186,1,4499.99,0.05
2,188,2,3499.99,0.2
3,310,2,899.99,0.07
4,263,2,89.99,0.1
1,100,1,489.99,0.2
2,314,2,679.99,0.2
3,123,1,999.99,0.1
4,135,2,1499.99,0.2
1,95,1,299.99,0.1
2,141,1,1599.99,0.07
3,117,1,1469.99,0.07
1,311,2,749.99,0.2
1,168,1,1549.0,0.1
2,295,2,319.99,0.2
3,313,1,449.99,0.2
4,252,2,2999.99,0.2
1,156,1,6499.99,0.1
2,163,2,1349.0,0.07
3,193,1,2799.99,0.07
1,151,1,1549.99,0.07
2,56,1,5499.99,0.1
3,238,1,749.99,0.1
4,243,1,679.99,0.05
1,33,1,469.99,0.1
2,103,1,551.99,0.05
3,57,2,1999.99,0.05
1,229,2,429.99,0.2
1,23,1,299.99,0.05
2,50,2,5999.99,0.1
1,213,2,269.99,0.1
2,116,1,749.99,0.1
1,128,1,1899.0,0.1
1,209,2,2999.99,0.07
1,274,2,229.99,0.1
2,78,1,647.99,0.1
3,96,1,349.99,0.1
4,235,2,899.99,0.1
5,51,1,6499.99,0.1
1,194,1,3499.99,0.1
2,117,1,1469.99,0.05
3,269,2,199.99,0.2
4,172,2,3199.99,0.2
1,92,1,209.99,0.05
2,75,2,599.99,0.05
1,183,1,2199.99,0.2
2,185,2,2799.99,0.07
3,196,2,2299.99,0.2
1,237,2,849.99,0.05
1,206,1,3299.99,0.07
2,46,2,1409.99,0.07
3,117,1,1469.99,0.07
4,197,1,2299.99,0.2
5,306,2,899.99,0.05
1,6,2,469.99,0.05
2,12,2,549.99,0.05
1,71,2,416.99,0.05
2,236,1,749.99,0.07
3,224,1,479.99,0.05
4,177,2,5499.99,0.05
5,78,1,647.99,0.2
1,155,2,11999.99,0.1
2,248,2,599.99,0.07
3,142,2,3199.99,0.1
4,17,1,429.0,0.1
5,86,2,149.99,0.05
1,79,1,402.99,0.2
2,122,2,2499.99,0.05
3,184,2,3499.99,0.2
4,37,2,379.99,0.1
5,297,1,279.99,0.2
1,108,2,449.99,0.1
2,93,1,209.99,0.2
3,158,2,959.99,0.07
4,97,2,349.99,0.05
5,136,1,1799.99,0.2
1,194,2,3499.99,0.1
2,107,2,416.99,0.2
1,45,1,869.99,0.1
1,156,1,6499.99,0.1
2,185,2,2799.99,0.1
3,215,1,749.99,0.1
4,25,1,499.99,0.05
1,106,2,449.99,0.2
2,204,1,3599.99,0.2
1,32,1,469.99,0.1
2,202,1,3499.99,0.07
3,62,2,3499.99,0.2
1,158,1,959.99,0.2
2,119,1,469.99,0.05
3,249,2,749.99,0.05
4,242,2,699.99,0.1
1,315,2,559.99,0.05
2,245,1,659.99,0.07
3,185,2,2799.99,0.1
4,148,1,5499.99,0.07
5,86,2,149.99,0.05
1,207,2,3999.99,0.2
1,197,1,2299.99,0.1
2,41,2,1469.99,0.05
1,102,1,489.99,0.07
2,12,1,549.99,0.1
3,251,1,2999.99,0.05
4,89,1,209.99,0.05
1,166,1,749.99,0.05
2,285,1,279.99,0.2
1,24,2,549.99,0.1
2,156,1,6499.99,0.1
3,126,1,469.99,0.1
4,128,2,1899.0,0.05
5,174,1,3199.99,0.2
1,49,2,3499.99,0.2
2,82,1,659.99,0.07
3,265,1,289.99,0.1
4,119,2,469.99,0.05
5,235,2,899.99,0.1
1,163,2,1349.0,0.07
1,46,2,1409.99,0.07
2,123,1,999.99,0.07
3,4,1,2899.99,0.05
4,55,1,2699.99,0.2
5,253,1,2599.99,0.07
1,101,2,339.99,0.07
2,18,1,449.0,0.1
3,54,2,3199.99,0.1
4,221,1,319.99,0.1
1,118,2,999.99,0.2
2,41,1,1469.99,0.2
1,181,2,2199.99,0.07
2,297,2,279.99,0.05
1,54,1,3199.99,0.2
2,66,1,250.99,0.2
3,115,2,3199.99,0.07
1,188,1,3499.99,0.07
1,309,1,899.99,0.07
2,14,1,269.99,0.1
1,37,1,379.99,0.07
2,92,1,209.99,0.1
3,261,1,899.99,0.1
4,95,1,299.99,0.07
5,226,2,679.99,0.2
1,179,1,919.99,0.05
2,61,2,4999.99,0.05
1,279,1,319.99,0.2
1,146,1,4999.99,0.2
2,105,1,533.99,0.07
3,301,1,899.99,0.1
1,252,1,2999.99,0.1
1,155,1,11999.99,0.07
1,312,2,699.99,0.1
2,212,1,559.99,0.07
3,20,2,599.99,0.2
1,216,2,899.99,0.05
2,198,1,2999.99,0.2
3,115,1,3199.99,0.05
4,304,2,679.99,0.2
1,9,1,2999.99,0.05
2,129,1,919.99,0.07
3,15,2,529.99,0.1
4,216,2,899.99,0.07
5,263,2,89.99,0.1
1,127,1,469.99,0.1
1,44,1,539.99,0.07
2,207,2,3999.99,0.1
3,213,1,269.99,0.07
4,126,2,469.99,0.05
5,92,2,209.99,0.2
1,69,1,416.99,0.05
2,293,1,319.99,0.05
3,202,2,3499.99,0.05
1,298,2,279.99,0.05
2,111,2,470.99,0.1
3,300,2,799.99,0.2
4,131,2,2599.0,0.07
5,282,2,279.99,0.05
1,204,2,3599.99,0.07
2,310,1,899.99,0.05
3,241,2,749.99,0.2
1,49,1,3499.99,0.05
2,214,1,899.99,0.1
3,286,1,279.99,0.07
4,65,2,346.99,0.1
1,119,2,469.99,0.07
2,86,2,149.99,0.2
1,64,1,489.99,0.1
2,272,1,289.99,0.2
1,75,1,599.99,0.07
2,133,2,1499.99,0.07
1,15,1,529.99,0.05
2,265,2,289.99,0.2
1,45,2,869.99,0.1
2,216,2,899.99,0.1
3,43,1,5299.99,0.2
4,187,1,2799.99,0.1
5,147,2,1799.99,0.07
1,313,1,449.99,0.1
2,106,2,449.99,0.1
3,207,2,3999.99,0.07
4,95,1,299.99,0.1
5,191,1,2799.99,0.1
1,22,2,269.99,0.1
2,277,1,369.99,0.07
3,295,1,319.99,0.05
4,173,1,3199.99,0.2
5,36,1,832.99,0.1
1,104,1,481.99,0.1
2,63,2,3499.99,0.05
3,78,2,647.99,0.05
4,300,2,799.99,0.07
1,93,2,209.99,0.07
1,246,2,639.99,0.05
2,260,1,799.99,0.2
3,28,2,2499.99,0.1
1,175,2,3199.99,0.07
2,248,1,599.99,0.2
3,23,1,299.99,0.07
1,286,2,279.99,0.2
2,126,2,469.99,0.2
3,97,2,349.99,0.07
4,138,2,2249.99,0.05
5,265,1,289.99,0.2
1,211,2,1549.0,0.05
2,159,1,2299.99,0.07
3,40,2,4999.99,0.07
4,9,1,2999.99,0.2
5,271,2,209.99,0.05
1,97,2,349.99,0.2
2,34,1,469.99,0.07
3,190,2,2799.99,0.1
4,107,1,416.99,0.05
5,169,2,6499.99,0.07
1,79,2,402.99,0.1
2,105,1,533.99,0.1
1,112,1,379.99,0.2
1,91,1,349.99,0.05
2,18,1,449.0,0.1
1,176,1,3199.99,0.07
2,59,1,2599.99,0.07
1,247,1,599.99,0.2
2,49,2,3499.99,0.07
3,88,1,189.99,0.2
1,104,2,481.99,0.2
1,146,1,4999.99,0.1
2,295,1,319.99,0.05
3,36,1,832.99,0.2
1,114,2,579.99,0.2
2,10,1,1549.0,0.2
3,220,2,269.99,0.07
4,7,2,3999.99,0.07
5,180,1,919.99,0.1
1,71,2,416.99,0.05
2,37,1,379.99,0.07
3,275,2,229.99,0.2
4,257,2,899.99,0.05
1,275,2,229.99,0.05
1,271,1,209.99,0.1
1,72,1,619.99,0.1
2,186,1,4499.99,0.2
3,132,2,1499.99,0.1
4,301,1,899.99,0.1
5,29,1,999.99,0.07
1,245,1,659.99,0.1
2,271,1,209.99,0.1
1,29,1,999.99,0.05
1,231,2,529.99,0.05
1,96,1,349.99,0.2
2,238,2,749.99,0.2
3,228,2,319.99,0.1
4,105,1,533.99,0.2
1,36,1,832.99,0.07
2,173,2,3199.99,0.2
1,191,1,2799.99,0.07
2,171,2,3199.99,0.1
3,236,1,749.99,0.2
1,242,1,699.99,0.1
2,289,2,319.99,0.05
3,101,2,339.99,0.2
4,293,2,319.99,0.07
5,60,1,1559.99,0.1
1,153,1,4999.99,0.07
2,283,2,319.99,0.05
1,124,1,1499.0,0.07
2,159,2,2299.99,0.07
3,213,2,269.99,0.2
1,197,2,2299.99,0.2
2,214,1,899.99,0.07
3,182,1,2499.99,0.2
